uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PI,SRAG,DOMICILIO,"70 - 79",F,1
PI,SRAG,DOMICILIO,"70 - 79",M,1
PI,SRAG,HOSPITAL,"70 - 79",F,12
PI,SRAG,HOSPITAL,"70 - 79",M,10
PR,OUTRAS,AMBULANCIA,"70 - 79",M,1
PR,OUTRAS,DOMICILIO,"70 - 79",F,1091
PR,OUTRAS,DOMICILIO,"70 - 79",M,1793
PR,OUTRAS,HOSPITAL,"70 - 79",F,2220
PR,OUTRAS,HOSPITAL,"70 - 79",M,2705
PR,OUTRAS,IGNORADO,"70 - 79",F,2
PR,OUTRAS,IGNORADO,"70 - 79",M,6
PR,OUTRAS,OUTRO,"70 - 79",F,87
PR,OUTRAS,OUTRO,"70 - 79",M,170
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,154
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,170
PR,OUTRAS,POSTO_SAUDE,"70 - 79",F,2
PR,OUTRAS,POSTO_SAUDE,"70 - 79",M,9
PR,OUTRAS,VIA_PUBLICA,"70 - 79",F,13
PR,OUTRAS,VIA_PUBLICA,"70 - 79",M,65
PR,COVID,DOMICILIO,"70 - 79",F,19
PR,COVID,DOMICILIO,"70 - 79",M,40
PR,COVID,HOSPITAL,"70 - 79",F,1082
PR,COVID,HOSPITAL,"70 - 79",M,1561
PR,COVID,IGNORADO,"70 - 79",M,1
PR,COVID,OUTRO,"70 - 79",F,24
PR,COVID,OUTRO,"70 - 79",M,22
PR,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,23
PR,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,29
PR,COVID,VIA_PUBLICA,"70 - 79",M,2
PR,INDETERMINADA,DOMICILIO,"70 - 79",F,37
PR,INDETERMINADA,DOMICILIO,"70 - 79",M,52
PR,INDETERMINADA,HOSPITAL,"70 - 79",F,3
PR,INDETERMINADA,HOSPITAL,"70 - 79",M,2
PR,INDETERMINADA,OUTRO,"70 - 79",F,3
PR,INDETERMINADA,OUTRO,"70 - 79",M,1
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PR,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,78
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,107
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,376
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,441
PR,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,6
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,7
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,21
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,23
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,3
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
PR,PNEUMONIA,DOMICILIO,"70 - 79",F,40
PR,PNEUMONIA,DOMICILIO,"70 - 79",M,63
PR,PNEUMONIA,HOSPITAL,"70 - 79",F,846
PR,PNEUMONIA,HOSPITAL,"70 - 79",M,1168
PR,PNEUMONIA,OUTRO,"70 - 79",F,3
PR,PNEUMONIA,OUTRO,"70 - 79",M,15
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,24
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,31
PR,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
PR,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,3
PR,SEPTICEMIA,DOMICILIO,"70 - 79",F,19
PR,SEPTICEMIA,DOMICILIO,"70 - 79",M,30
PR,SEPTICEMIA,HOSPITAL,"70 - 79",F,987
PR,SEPTICEMIA,HOSPITAL,"70 - 79",M,1053
PR,SEPTICEMIA,OUTRO,"70 - 79",F,9
PR,SEPTICEMIA,OUTRO,"70 - 79",M,12
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,22
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",I,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
PR,SEPTICEMIA,POSTO_SAUDE,"70 - 79",M,2
PR,SRAG,DOMICILIO,"70 - 79",M,1
PR,SRAG,HOSPITAL,"70 - 79",F,37
PR,SRAG,HOSPITAL,"70 - 79",M,45
PR,SRAG,OUTRO,"70 - 79",M,2
PR,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
PR,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
RJ,OUTRAS,DOMICILIO,"70 - 79",F,1759
RJ,OUTRAS,DOMICILIO,"70 - 79",M,2468
RJ,OUTRAS,HOSPITAL,"70 - 79",F,4632
RJ,OUTRAS,HOSPITAL,"70 - 79",M,5224
RJ,OUTRAS,IGNORADO,"70 - 79",F,22
RJ,OUTRAS,IGNORADO,"70 - 79",M,27
RJ,OUTRAS,OUTRO,"70 - 79",F,75
RJ,OUTRAS,OUTRO,"70 - 79",M,144
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1286
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1394
RJ,OUTRAS,VIA_PUBLICA,"70 - 79",F,17
RJ,OUTRAS,VIA_PUBLICA,"70 - 79",M,74
RJ,COVID,DOMICILIO,"70 - 79",F,24
RJ,COVID,DOMICILIO,"70 - 79",M,31
RJ,COVID,HOSPITAL,"70 - 79",F,2935
RJ,COVID,HOSPITAL,"70 - 79",M,4033
RJ,COVID,IGNORADO,"70 - 79",F,7
RJ,COVID,IGNORADO,"70 - 79",M,4
RJ,COVID,OUTRO,"70 - 79",F,3
RJ,COVID,OUTRO,"70 - 79",M,10
RJ,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,277
RJ,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,378
RJ,COVID,VIA_PUBLICA,"70 - 79",F,1
RJ,INDETERMINADA,DOMICILIO,"70 - 79",F,65
RJ,INDETERMINADA,DOMICILIO,"70 - 79",M,114
RJ,INDETERMINADA,HOSPITAL,"70 - 79",F,77
RJ,INDETERMINADA,HOSPITAL,"70 - 79",M,80
RJ,INDETERMINADA,IGNORADO,"70 - 79",F,1
RJ,INDETERMINADA,IGNORADO,"70 - 79",M,1
RJ,INDETERMINADA,OUTRO,"70 - 79",F,6
RJ,INDETERMINADA,OUTRO,"70 - 79",M,6
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,42
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,54
RJ,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,1
RJ,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,136
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,143
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,839
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,917
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,3
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,5
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,13
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,196
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,266
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
RJ,PNEUMONIA,DOMICILIO,"70 - 79",F,37
RJ,PNEUMONIA,DOMICILIO,"70 - 79",M,70
RJ,PNEUMONIA,HOSPITAL,"70 - 79",F,1992
RJ,PNEUMONIA,HOSPITAL,"70 - 79",M,2405
RJ,PNEUMONIA,IGNORADO,"70 - 79",M,3
RJ,PNEUMONIA,OUTRO,"70 - 79",F,12
RJ,PNEUMONIA,OUTRO,"70 - 79",M,12
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,291
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,401
RJ,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
RJ,SEPTICEMIA,DOMICILIO,"70 - 79",F,32
RJ,SEPTICEMIA,DOMICILIO,"70 - 79",M,38
RJ,SEPTICEMIA,HOSPITAL,"70 - 79",F,2177
RJ,SEPTICEMIA,HOSPITAL,"70 - 79",M,2074
RJ,SEPTICEMIA,IGNORADO,"70 - 79",F,2
RJ,SEPTICEMIA,IGNORADO,"70 - 79",M,1
RJ,SEPTICEMIA,OUTRO,"70 - 79",F,2
RJ,SEPTICEMIA,OUTRO,"70 - 79",M,6
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,276
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",I,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,302
RJ,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
RJ,SRAG,DOMICILIO,"70 - 79",F,5
RJ,SRAG,DOMICILIO,"70 - 79",M,2
RJ,SRAG,HOSPITAL,"70 - 79",F,202
RJ,SRAG,HOSPITAL,"70 - 79",M,216
RJ,SRAG,IGNORADO,"70 - 79",F,2
RJ,SRAG,OUTRO,"70 - 79",M,3
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,39
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,48
RN,OUTRAS,DOMICILIO,"70 - 79",F,288
RN,OUTRAS,DOMICILIO,"70 - 79",M,387
RN,OUTRAS,HOSPITAL,"70 - 79",F,446
RN,OUTRAS,HOSPITAL,"70 - 79",M,538
RN,OUTRAS,IGNORADO,"70 - 79",F,5
RN,OUTRAS,IGNORADO,"70 - 79",M,4
RN,OUTRAS,OUTRO,"70 - 79",F,14
RN,OUTRAS,OUTRO,"70 - 79",M,25
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,33
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,45
RN,OUTRAS,POSTO_SAUDE,"70 - 79",F,2
RN,OUTRAS,POSTO_SAUDE,"70 - 79",M,2
RN,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
RN,OUTRAS,VIA_PUBLICA,"70 - 79",M,18
RN,COVID,DOMICILIO,"70 - 79",F,8
RN,COVID,DOMICILIO,"70 - 79",M,8
RN,COVID,HOSPITAL,"70 - 79",F,228
RN,COVID,HOSPITAL,"70 - 79",M,334
RN,COVID,IGNORADO,"70 - 79",M,2
RN,COVID,OUTRO,"70 - 79",M,1
RN,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,15
RN,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
RN,COVID,VIA_PUBLICA,"70 - 79",M,1
RN,INDETERMINADA,DOMICILIO,"70 - 79",F,2
RN,INDETERMINADA,DOMICILIO,"70 - 79",M,10
RN,INDETERMINADA,HOSPITAL,"70 - 79",F,2
RN,INDETERMINADA,HOSPITAL,"70 - 79",M,1
RN,INDETERMINADA,OUTRO,"70 - 79",M,2
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,31
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,37
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,74
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,110
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
RN,PNEUMONIA,DOMICILIO,"70 - 79",F,23
RN,PNEUMONIA,DOMICILIO,"70 - 79",M,35
RN,PNEUMONIA,HOSPITAL,"70 - 79",F,188
RN,PNEUMONIA,HOSPITAL,"70 - 79",M,231
RN,PNEUMONIA,OUTRO,"70 - 79",F,1
RN,PNEUMONIA,OUTRO,"70 - 79",M,2
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
RN,PNEUMONIA,POSTO_SAUDE,"70 - 79",M,1
RN,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
RN,SEPTICEMIA,DOMICILIO,"70 - 79",F,27
RN,SEPTICEMIA,DOMICILIO,"70 - 79",M,42
RN,SEPTICEMIA,HOSPITAL,"70 - 79",F,206
RN,SEPTICEMIA,HOSPITAL,"70 - 79",M,205
RN,SEPTICEMIA,IGNORADO,"70 - 79",F,2
RN,SEPTICEMIA,IGNORADO,"70 - 79",M,2
RN,SEPTICEMIA,OUTRO,"70 - 79",F,2
RN,SEPTICEMIA,OUTRO,"70 - 79",M,2
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
RN,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
RN,SRAG,DOMICILIO,"70 - 79",F,5
RN,SRAG,DOMICILIO,"70 - 79",M,5
RN,SRAG,HOSPITAL,"70 - 79",F,20
RN,SRAG,HOSPITAL,"70 - 79",M,25
RN,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
RN,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
RO,OUTRAS,DOMICILIO,"70 - 79",F,100
RO,OUTRAS,DOMICILIO,"70 - 79",M,174
RO,OUTRAS,HOSPITAL,"70 - 79",F,225
RO,OUTRAS,HOSPITAL,"70 - 79",M,331
RO,OUTRAS,OUTRO,"70 - 79",F,7
RO,OUTRAS,OUTRO,"70 - 79",M,19
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
RO,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
RO,OUTRAS,VIA_PUBLICA,"70 - 79",M,10
RO,COVID,DOMICILIO,"70 - 79",F,4
RO,COVID,DOMICILIO,"70 - 79",M,4
RO,COVID,HOSPITAL,"70 - 79",F,199
RO,COVID,HOSPITAL,"70 - 79",M,283
RO,COVID,OUTRO,"70 - 79",F,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
RO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
RO,COVID,VIA_PUBLICA,"70 - 79",F,1
RO,INDETERMINADA,DOMICILIO,"70 - 79",M,2
RO,INDETERMINADA,HOSPITAL,"70 - 79",F,1
RO,INDETERMINADA,HOSPITAL,"70 - 79",M,3
RO,INDETERMINADA,OUTRO,"70 - 79",M,1
RO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,13
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,19
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,49
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,61
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,3
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
RO,PNEUMONIA,DOMICILIO,"70 - 79",F,2
RO,PNEUMONIA,DOMICILIO,"70 - 79",M,8
RO,PNEUMONIA,HOSPITAL,"70 - 79",F,93
RO,PNEUMONIA,HOSPITAL,"70 - 79",M,125
RO,PNEUMONIA,IGNORADO,"70 - 79",M,1
RO,PNEUMONIA,OUTRO,"70 - 79",M,1
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
RO,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
RO,SEPTICEMIA,HOSPITAL,"70 - 79",F,88
RO,SEPTICEMIA,HOSPITAL,"70 - 79",M,98
RO,SEPTICEMIA,OUTRO,"70 - 79",F,1
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
RO,SRAG,HOSPITAL,"70 - 79",F,2
RO,SRAG,HOSPITAL,"70 - 79",M,5
RR,OUTRAS,DOMICILIO,"70 - 79",F,31
RR,OUTRAS,DOMICILIO,"70 - 79",M,32
RR,OUTRAS,HOSPITAL,"70 - 79",F,75
RR,OUTRAS,HOSPITAL,"70 - 79",M,95
RR,OUTRAS,OUTRO,"70 - 79",M,2
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
RR,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
RR,OUTRAS,VIA_PUBLICA,"70 - 79",M,2
RR,COVID,DOMICILIO,"70 - 79",F,2
RR,COVID,DOMICILIO,"70 - 79",M,3
RR,COVID,HOSPITAL,"70 - 79",F,53
RR,COVID,HOSPITAL,"70 - 79",M,108
RR,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,8
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,10
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,12
RR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
RR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
RR,PNEUMONIA,DOMICILIO,"70 - 79",F,5
RR,PNEUMONIA,DOMICILIO,"70 - 79",M,2
RR,PNEUMONIA,HOSPITAL,"70 - 79",F,22
RR,PNEUMONIA,HOSPITAL,"70 - 79",M,36
RR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
RR,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
RR,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
RR,SEPTICEMIA,HOSPITAL,"70 - 79",F,19
RR,SEPTICEMIA,HOSPITAL,"70 - 79",M,24
RR,SRAG,HOSPITAL,"70 - 79",F,2
RR,SRAG,HOSPITAL,"70 - 79",M,1
RS,OUTRAS,DOMICILIO,"70 - 79",F,1316
RS,OUTRAS,DOMICILIO,"70 - 79",M,1919
RS,OUTRAS,HOSPITAL,"70 - 79",F,3011
RS,OUTRAS,HOSPITAL,"70 - 79",I,6
RS,OUTRAS,HOSPITAL,"70 - 79",M,3715
RS,OUTRAS,IGNORADO,"70 - 79",F,138
RS,OUTRAS,IGNORADO,"70 - 79",M,193
RS,OUTRAS,OUTRO,"70 - 79",F,87
RS,OUTRAS,OUTRO,"70 - 79",I,1
RS,OUTRAS,OUTRO,"70 - 79",M,150
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,264
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,303
RS,OUTRAS,POSTO_SAUDE,"70 - 79",F,1
RS,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
RS,OUTRAS,VIA_PUBLICA,"70 - 79",F,22
RS,OUTRAS,VIA_PUBLICA,"70 - 79",M,71
RS,COVID,DOMICILIO,"70 - 79",F,14
RS,COVID,DOMICILIO,"70 - 79",M,31
RS,COVID,HOSPITAL,"70 - 79",F,1002
RS,COVID,HOSPITAL,"70 - 79",I,1
RS,COVID,HOSPITAL,"70 - 79",M,1467
RS,COVID,IGNORADO,"70 - 79",F,40
RS,COVID,IGNORADO,"70 - 79",M,63
RS,COVID,OUTRO,"70 - 79",F,4
RS,COVID,OUTRO,"70 - 79",M,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,19
RS,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,24
RS,COVID,VIA_PUBLICA,"70 - 79",M,2
RS,INDETERMINADA,DOMICILIO,"70 - 79",F,30
RS,INDETERMINADA,DOMICILIO,"70 - 79",M,42
RS,INDETERMINADA,HOSPITAL,"70 - 79",F,20
RS,INDETERMINADA,HOSPITAL,"70 - 79",M,14
RS,INDETERMINADA,IGNORADO,"70 - 79",F,1
RS,INDETERMINADA,IGNORADO,"70 - 79",M,2
RS,INDETERMINADA,OUTRO,"70 - 79",F,2
RS,INDETERMINADA,OUTRO,"70 - 79",M,2
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
RS,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,1
RS,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,53
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,87
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,565
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",I,2
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,671
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,15
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,25
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,8
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,39
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",I,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,42
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
RS,PNEUMONIA,DOMICILIO,"70 - 79",F,29
RS,PNEUMONIA,DOMICILIO,"70 - 79",M,53
RS,PNEUMONIA,HOSPITAL,"70 - 79",F,1024
RS,PNEUMONIA,HOSPITAL,"70 - 79",M,1526
RS,PNEUMONIA,IGNORADO,"70 - 79",F,29
RS,PNEUMONIA,IGNORADO,"70 - 79",M,48
RS,PNEUMONIA,OUTRO,"70 - 79",F,6
RS,PNEUMONIA,OUTRO,"70 - 79",M,9
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,33
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,50
RS,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
RS,SEPTICEMIA,DOMICILIO,"70 - 79",F,18
RS,SEPTICEMIA,DOMICILIO,"70 - 79",M,28
RS,SEPTICEMIA,HOSPITAL,"70 - 79",F,1205
RS,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
RS,SEPTICEMIA,HOSPITAL,"70 - 79",M,1353
RS,SEPTICEMIA,IGNORADO,"70 - 79",F,43
RS,SEPTICEMIA,IGNORADO,"70 - 79",M,48
RS,SEPTICEMIA,OUTRO,"70 - 79",F,1
RS,SEPTICEMIA,OUTRO,"70 - 79",M,4
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,42
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,33
RS,SRAG,HOSPITAL,"70 - 79",F,45
RS,SRAG,HOSPITAL,"70 - 79",M,55
RS,SRAG,IGNORADO,"70 - 79",F,1
RS,SRAG,IGNORADO,"70 - 79",M,1
RS,SRAG,OUTRO,"70 - 79",M,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
SC,OUTRAS,DOMICILIO,"70 - 79",F,568
SC,OUTRAS,DOMICILIO,"70 - 79",M,914
SC,OUTRAS,HOSPITAL,"70 - 79",F,1488
SC,OUTRAS,HOSPITAL,"70 - 79",I,1
SC,OUTRAS,HOSPITAL,"70 - 79",M,2075
SC,OUTRAS,IGNORADO,"70 - 79",F,6
SC,OUTRAS,IGNORADO,"70 - 79",M,4
SC,OUTRAS,OUTRO,"70 - 79",F,33
SC,OUTRAS,OUTRO,"70 - 79",M,75
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,56
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,86
SC,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
SC,OUTRAS,VIA_PUBLICA,"70 - 79",F,6
SC,OUTRAS,VIA_PUBLICA,"70 - 79",M,25
SC,COVID,DOMICILIO,"70 - 79",F,9
SC,COVID,DOMICILIO,"70 - 79",M,20
SC,COVID,HOSPITAL,"70 - 79",F,565
SC,COVID,HOSPITAL,"70 - 79",M,937
SC,COVID,IGNORADO,"70 - 79",M,2
SC,COVID,OUTRO,"70 - 79",F,3
SC,COVID,OUTRO,"70 - 79",M,4
SC,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
SC,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
SC,INDETERMINADA,DOMICILIO,"70 - 79",F,16
SC,INDETERMINADA,DOMICILIO,"70 - 79",M,24
SC,INDETERMINADA,HOSPITAL,"70 - 79",F,4
SC,INDETERMINADA,HOSPITAL,"70 - 79",M,6
SC,INDETERMINADA,OUTRO,"70 - 79",M,1
SC,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,2
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,39
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,58
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,253
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,352
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
SC,PNEUMONIA,DOMICILIO,"70 - 79",F,21
SC,PNEUMONIA,DOMICILIO,"70 - 79",M,39
